project name,compile,flaky tests,total tests,successful tests,failed tests,errored tests,skipped tests,time (minutes)
github.com/openhab/openhab-addons:org.openhab.voice.picotts,T,error,0,0,0,0,0,563
github.com/openhab/openhab-addons:org.openhab.voice.pollytts,T,error,0,0,0,0,0,564
github.com/openhab/openhab-addons:org.openhab.voice.rustpotterks,T,error,0,0,0,0,0,565
github.com/openhab/openhab-addons:org.openhab.voice.voicerss,T,error,0,0,0,0,0,567
github.com/openhab/openhab-addons:org.openhab.voice.voskstt,T,error,0,0,0,0,0,568
github.com/openhab/openhab-addons:org.openhab.voice.watsonstt,T,error,0,0,0,0,0,569
github.com/openhab/openhab-addons:org.openhab.addons.bom.openhab-addons,T,0,0,0,0,0,0,571
github.com/openhab/openhab-addons:org.openhab.binding.mqtt.ruuvigateway,T,error,0,0,0,0,0,572
github.com/openhab/openhab-addons:org.openhab.addons.reactor.features.karaf,T,0,0,0,0,0,0,573
github.com/openhab/openhab-addons:org.openhab.addons.features.karaf.openhab-addons-external,T,0,0,0,0,0,0,574
github.com/openhab/openhab-addons:org.openhab.addons.features.karaf.openhab-addons,T,0,0,0,0,0,0,576
github.com/openhab/openhab-addons:org.openhab.addons.reactor.itests,T,error,0,0,0,0,0,577
github.com/openhab/openhab-addons:org.openhab.automation.groovyscripting.tests,T,error,0,0,0,0,0,578
github.com/openhab/openhab-addons:org.openhab.automation.jsscriptingnashorn.tests,T,error,0,0,0,0,0,579
github.com/openhab/openhab-addons:org.openhab.binding.astro.tests,T,error,0,0,0,0,0,580
github.com/openhab/openhab-addons:org.openhab.binding.avmfritz.tests,T,error,0,0,0,0,0,581
github.com/openhab/openhab-addons:org.openhab.binding.feed.tests,T,error,0,0,0,0,0,582
github.com/openhab/openhab-addons:org.openhab.binding.hue.tests,T,error,0,0,0,0,0,584
github.com/openhab/openhab-addons:org.openhab.binding.max.tests,T,error,0,0,0,0,0,585
github.com/openhab/openhab-addons:org.openhab.binding.mielecloud.tests,T,error,0,0,0,0,0,586
github.com/openhab/openhab-addons:org.openhab.binding.modbus.tests,T,error,0,0,0,0,0,587
github.com/openhab/openhab-addons:org.openhab.binding.mqtt.homeassistant.tests,T,error,0,0,0,0,0,588
github.com/openhab/openhab-addons:org.openhab.binding.mqtt.homie.tests,T,error,0,0,0,0,0,589
github.com/openhab/openhab-addons:org.openhab.binding.mqtt.ruuvigateway.tests,T,error,0,0,0,0,0,591
github.com/openhab/openhab-addons:org.openhab.binding.ntp.tests,T,error,0,0,0,0,0,592
github.com/openhab/openhab-addons:org.openhab.binding.systeminfo.tests,T,error,0,0,0,0,0,593
github.com/openhab/openhab-addons:org.openhab.binding.tradfri.tests,T,error,0,0,0,0,0,594
github.com/openhab/openhab-addons:org.openhab.binding.wemo.tests,T,error,0,0,0,0,0,595
github.com/openhab/openhab-addons:org.openhab.persistence.mapdb.tests,T,error,0,0,0,0,0,596
github.com/asciidocfx/AsciidocFX:AsciidocFX,T,error,0,0,0,0,0,0
github.com/ysc/word:word,T,0,43,42,0,1,0,6
github.com/leibnitz27/cfr:cfr,T,error,0,0,0,0,0,0
github.com/alibaba/testable-mock:testable-parent,T,0,0,0,0,0,0,0
github.com/alibaba/testable-mock:testable-processor,T,error,0,0,0,0,0,0
github.com/alibaba/testable-mock:testable-core,T,error,0,0,0,0,0,0
github.com/alibaba/testable-mock:testable-agent,T,error,0,0,0,0,0,0
github.com/alibaba/testable-mock:testable-all,T,0,0,0,0,0,0,1
github.com/alibaba/testable-mock:testable-maven-plugin,T,error,0,0,0,0,0,1
github.com/alibaba/testable-mock:java-demo,T,error,0,0,0,0,0,1
github.com/alibaba/testable-mock:kotlin-demo,T,0,33,33,0,0,0,3
github.com/alibaba/testable-mock:spock-demo,T,error,0,0,0,0,0,4
github.com/alibaba/testable-mock:demo,T,0,0,0,0,0,0,4
github.com/alibaba/testable-mock:testable-aggregate,T,0,0,0,0,0,0,4
github.com/kilim/kilim:kilim,T,0,0,0,0,0,0,1
github.com/c0ny1/chunked-coding-converter:chunked-coding-converter,T,error,0,0,0,0,0,0
github.com/haraldk/TwelveMonkeys:twelvemonkeys,T,0,0,0,0,0,0,2
github.com/haraldk/TwelveMonkeys:common,T,0,0,0,0,0,0,2
github.com/haraldk/TwelveMonkeys:common-lang,T,0,557,552,0,0,5,3
github.com/haraldk/TwelveMonkeys:common-io,T,0,303,303,0,0,0,4
github.com/haraldk/TwelveMonkeys:common-image,T,0,80,78,0,0,2,5
github.com/haraldk/TwelveMonkeys:servlet,T,0,3,3,0,0,0,6
github.com/haraldk/TwelveMonkeys:imageio,T,0,0,0,0,0,0,6
github.com/haraldk/TwelveMonkeys:imageio-core,T,0,449,445,0,0,4,7
github.com/haraldk/TwelveMonkeys:imageio-metadata,T,0,439,438,0,0,1,8
github.com/haraldk/TwelveMonkeys:imageio-clippath,T,0,84,84,0,0,0,8
github.com/haraldk/TwelveMonkeys:imageio-bmp,T,0,311,299,0,0,12,9
github.com/haraldk/TwelveMonkeys:imageio-hdr,T,0,97,95,0,0,2,10
github.com/haraldk/TwelveMonkeys:imageio-icns,T,0,110,106,0,0,4,11
github.com/haraldk/TwelveMonkeys:imageio-iff,T,0,148,146,0,0,2,12
github.com/haraldk/TwelveMonkeys:imageio-jpeg,T,0,237,234,0,0,3,14
github.com/haraldk/TwelveMonkeys:imageio-pcx,T,0,177,173,0,0,4,14
github.com/haraldk/TwelveMonkeys:imageio-pdf,T,0,0,0,0,0,0,15
github.com/haraldk/TwelveMonkeys:imageio-pict,T,0,195,190,0,0,5,16
github.com/haraldk/TwelveMonkeys:imageio-pnm,T,0,238,234,0,0,4,17
github.com/haraldk/TwelveMonkeys:imageio-psd,T,0,140,138,0,0,2,18
github.com/haraldk/TwelveMonkeys:imageio-sgi,T,0,87,85,0,0,2,19
github.com/haraldk/TwelveMonkeys:imageio-tga,T,0,171,169,0,0,2,20
github.com/haraldk/TwelveMonkeys:imageio-thumbsdb,T,0,88,85,0,0,3,20
github.com/haraldk/TwelveMonkeys:imageio-tiff,T,0,427,421,0,0,6,23
github.com/haraldk/TwelveMonkeys:imageio-webp,T,0,111,109,0,0,2,26
github.com/haraldk/TwelveMonkeys:imageio-xwd,T,0,87,85,0,0,2,27
github.com/haraldk/TwelveMonkeys:imageio-batik,T,0,185,177,0,0,8,28
github.com/haraldk/TwelveMonkeys:imageio-reference,T,0,148,142,0,0,6,29
github.com/haraldk/TwelveMonkeys:imageio-jpeg-jep262-interop,T,0,75,73,0,0,2,30
github.com/haraldk/TwelveMonkeys:imageio-jpeg-jai-interop,T,0,75,73,0,0,2,31
github.com/haraldk/TwelveMonkeys:imageio-tiff-jai-interop,T,0,1,1,0,0,0,31
github.com/haraldk/TwelveMonkeys:imageio-tiff-jdk-interop,T,0,75,73,0,0,2,32
github.com/haraldk/TwelveMonkeys:contrib,T,0,12,12,0,0,0,33
github.com/haraldk/TwelveMonkeys:bom,T,0,0,0,0,0,0,33
github.com/uber-common/jvm-profiler:jvm-profiler,T,0,65,65,0,0,0,1
github.com/winder/Universal-G-Code-Sender:ugs-parent,T,0,0,0,0,0,0,9
github.com/winder/Universal-G-Code-Sender:ugs-core,T,0,567,567,0,0,0,15
github.com/winder/Universal-G-Code-Sender:ugs-pendant,T,0,2,2,0,0,0,16
github.com/winder/Universal-G-Code-Sender:ugs-cli,T,0,0,0,0,0,0,16
github.com/winder/Universal-G-Code-Sender:ugs-classic,T,0,0,0,0,0,0,17
github.com/winder/Universal-G-Code-Sender:ugs-platform-parent,T,0,0,0,0,0,0,17
github.com/winder/Universal-G-Code-Sender:ugs-platform-branding,T,0,0,0,0,0,0,17
github.com/winder/Universal-G-Code-Sender:ugs-platform-ugslib,T,0,0,0,0,0,0,18
github.com/winder/Universal-G-Code-Sender:ugs-platform-ugscore,T,1,11,11,0,0,0,19
github.com/winder/Universal-G-Code-Sender:ugs-platform-visualizer,T,0,1,1,0,0,0,20
github.com/winder/Universal-G-Code-Sender:ugs-platform-plugin-workflow,T,0,0,0,0,0,0,21
github.com/winder/Universal-G-Code-Sender:ugs-platform-gcode-editor,T,0,25,25,0,0,0,22
github.com/winder/Universal-G-Code-Sender:ugs-platform-surfacescanner,T,0,2,2,0,0,0,23
github.com/winder/Universal-G-Code-Sender:ProbeModule,T,0,4,4,0,0,0,24
github.com/winder/Universal-G-Code-Sender:GcodeTools,T,0,0,0,0,0,0,25
github.com/winder/Universal-G-Code-Sender:ugs-platform-plugin-jog,T,0,0,0,0,0,0,25
github.com/winder/Universal-G-Code-Sender:ugs-platform-plugin-setup-wizard,T,0,0,0,0,0,0,26
github.com/winder/Universal-G-Code-Sender:ugs-platform-welcome-page,T,0,0,0,0,0,0,27
github.com/winder/Universal-G-Code-Sender:ugs-platform-plugin-joystick,T,0,18,18,0,0,0,28
github.com/winder/Universal-G-Code-Sender:ugs-platform-plugin-cloud-storage,T,0,4,4,0,0,0,29
github.com/winder/Universal-G-Code-Sender:ugs-platform-plugin-toolbox,T,0,0,0,0,0,0,30
github.com/winder/Universal-G-Code-Sender:ugs-platform-plugin-dro,T,0,0,0,0,0,0,31
github.com/winder/Universal-G-Code-Sender:ugs-platform-plugin-designer,T,0,105,105,0,0,0,32
github.com/winder/Universal-G-Code-Sender:ugs-platform-plugin-filebrowser,T,0,0,0,0,0,0,33
github.com/winder/Universal-G-Code-Sender:ugs-platform-plugin-console,T,0,0,0,0,0,0,33
github.com/winder/Universal-G-Code-Sender:ugs-platform-app,T,0,0,0,0,0,0,34
github.com/Qihoo360/XLearning:xlearning,T,0,0,0,0,0,0,1
github.com/techa03/goodsKill:goodskill,T,0,0,0,0,0,0,3
github.com/techa03/goodsKill:goodskill-seckill-provider,T,0,0,0,0,0,0,3
github.com/techa03/goodsKill:goodskill-api,T,0,0,0,0,0,0,3
github.com/techa03/goodsKill:goodskill-common,T,0,0,0,0,0,0,4
github.com/techa03/goodsKill:goodskill-core,T,0,0,0,0,0,0,4
github.com/techa03/goodsKill:goodskill-spring-boot-starter,T,0,2,2,0,0,0,5
github.com/techa03/goodsKill:goodskill-web,T,0,2,1,0,0,1,5
github.com/techa03/goodsKill:goodskill-order-provider,T,0,0,0,0,0,0,6
github.com/techa03/goodsKill:goodskill-order-api,T,0,0,0,0,0,0,6
github.com/techa03/goodsKill:goodskill-service,T,1,37,28,0,5,4,10
github.com/techa03/goodsKill:goodskill-common-api,T,0,0,0,0,0,0,10
github.com/techa03/goodsKill:goodskill-common-service,T,0,0,0,0,0,0,11
github.com/techa03/goodsKill:goodskill-order-service,T,0,0,0,0,0,0,11
github.com/techa03/goodsKill:goodskill-job,T,0,0,0,0,0,0,11
github.com/techa03/goodsKill:goodskill-gateway,T,0,0,0,0,0,0,13
github.com/techa03/goodsKill:goodskill-seata,T,0,0,0,0,0,0,13
github.com/techa03/goodsKill:goodskill-auth,T,0,0,0,0,0,0,13
github.com/techa03/goodsKill:oauth2-resource-server,T,0,0,0,0,0,0,14
github.com/techa03/goodsKill:oauth2-auth-server,T,0,1,0,0,0,1,15
github.com/techa03/goodsKill:oauth2-auth-client,T,0,0,0,0,0,0,15
github.com/techa03/goodsKill:auth-service,T,0,6,6,0,0,0,16
github.com/techa03/goodsKill:goodskill-admin,T,0,0,0,0,0,0,17
github.com/techa03/goodsKill:goodskill-canal,T,0,0,0,0,0,0,17
github.com/atjiu/pybbs:pybbs,T,0,0,0,0,0,0,2
github.com/Cybereason/Logout4Shell:logout4shell,T,0,0,0,0,0,0,0
github.com/gchq/Gaffer,F,,,,,,,16
github.com/komoot/photon:photon,T,0,207,207,0,0,0,36
github.com/xianrendzw/EasyReport,F,,,,,,,0
github.com/bit4woo/domain_hunter_pro:domain_hunter_pro,T,0,0,0,0,0,0,4
github.com/centic9/jgit-cookbook:jgit-cookbook,T,0,0,0,0,0,0,1
github.com/primefaces/primefaces:primefaces-parent,T,0,0,0,0,0,0,23
github.com/primefaces/primefaces:primefaces,T,2,397,397,0,0,0,40
github.com/primefaces/primefaces:primefaces-showcase,T,0,0,0,0,0,0,42
github.com/primefaces/primefaces:primefaces-selenium,T,0,0,0,0,0,0,43
github.com/primefaces/primefaces:primefaces-selenium-core,T,0,0,0,0,0,0,44
github.com/primefaces/primefaces:primefaces-selenium-components,T,0,0,0,0,0,0,46
github.com/primefaces/primefaces:primefaces-integration-tests,T,0,0,0,0,0,0,48
github.com/primefaces/primefaces:primefaces-integration-tests-jakarta,T,0,0,0,0,0,0,49
github.com/primefaces/primefaces:primefaces-cli,T,0,15,15,0,0,0,51
github.com/0x727/SpringBootExploit,F,,,,,,,0
github.com/apache/atlas:atlas-buildtools,T,0,0,0,0,0,0,26
github.com/apache/atlas:apache-atlas,T,0,0,0,0,0,0,26
github.com/apache/atlas:atlas-intg,T,0,164,163,1,0,0,49
github.com/apache/atlas:atlas-testtools,T,0,0,0,0,0,0,51
github.com/apache/atlas:atlas-common,T,0,40,28,6,0,6,53
github.com/apache/atlas:atlas-client,T,0,0,0,0,0,0,53
github.com/apache/atlas:atlas-client-common,T,0,0,0,0,0,0,54
github.com/apache/atlas:atlas-client-v1,T,0,17,0,1,0,16,55
github.com/apache/atlas:atlas-server-api,T,0,0,0,0,0,0,56
github.com/apache/atlas:atlas-client-v2,T,0,4,0,1,0,3,57
github.com/apache/atlas:atlas-notification,T,0,67,41,12,0,14,68
github.com/apache/atlas:atlas-graphdb,T,0,0,0,0,0,0,68
github.com/apache/atlas:atlas-graphdb-api,T,0,0,0,0,0,0,69
github.com/apache/atlas:atlas-graphdb-common,T,0,0,0,0,0,0,70
github.com/apache/atlas:atlas-janusgraph-hbase2,T,0,0,0,0,0,0,71
github.com/apache/atlas:atlas-graphdb-janus,T,4,73,33,14,0,26,78
github.com/apache/atlas:atlas-graphdb-impls,T,0,0,0,0,0,0,79
github.com/apache/atlas:atlas-authorization,T,0,12,12,0,0,0,80
github.com/apache/atlas:atlas-repository,T,0,194,136,51,0,7,121
github.com/apache/atlas:atlas-dashboardv2,T,0,0,0,0,0,0,125
github.com/apache/atlas:atlas-dashboardv3,T,0,0,0,0,0,0,129
github.com/apache/atlas:atlas-webapp,T,error,0,0,0,0,0,132
github.com/apache/atlas:atlas-docs,T,0,0,0,0,0,0,133
github.com/apache/atlas:hdfs-model,T,0,0,0,0,0,0,134
github.com/apache/atlas:atlas-plugin-classloader,T,0,1,1,0,0,0,135
github.com/apache/atlas:hive-bridge-shim,T,0,0,0,0,0,0,136
github.com/apache/atlas:hive-bridge,T,0,8,1,1,0,6,139
github.com/apache/atlas:falcon-bridge-shim,T,0,0,0,0,0,0,140
github.com/apache/atlas:falcon-bridge,T,0,0,0,0,0,0,141
github.com/apache/atlas:sqoop-bridge-shim,T,0,0,0,0,0,0,142
github.com/apache/atlas:sqoop-bridge,T,0,0,0,0,0,0,144
github.com/apache/atlas:storm-bridge-shim,T,0,0,0,0,0,0,145
github.com/apache/atlas:storm-bridge,T,0,0,0,0,0,0,147
github.com/apache/atlas:hbase-bridge-shim,T,0,0,0,0,0,0,148
github.com/apache/atlas:hbase-bridge,T,0,0,0,0,0,0,150
github.com/apache/atlas:hbase-testing-util,T,0,3,0,1,0,2,169
github.com/apache/atlas:kafka-bridge,T,0,10,0,1,0,9,171
github.com/apache/atlas:atlas-classification-updater,T,0,0,0,0,0,0,172
github.com/apache/atlas:atlas-index-repair-tool,T,0,0,0,0,0,0,173
github.com/apache/atlas:impala-hook-api,T,0,0,0,0,0,0,174
github.com/apache/atlas:impala-bridge-shim,T,0,0,0,0,0,0,174
github.com/apache/atlas:impala-bridge,T,0,0,0,0,0,0,176
github.com/apache/atlas:couchbase-bridge,T,0,2,0,2,0,0,178
github.com/apache/atlas:atlas-distro,T,0,0,0,0,0,0,180
github.com/apache/atlas:atlas-examples,T,0,0,0,0,0,0,181
github.com/apache/atlas:sample-app,T,0,0,0,0,0,0,182
github.com/tabulapdf/tabula-java:tabula,T,7,210,206,2,0,2,20
github.com/soabase/exhibitor,F,,,,,,,1
github.com/opentracing/opentracing-java,F,,,,,,,0
github.com/sismics/docs:docs-parent,T,0,0,0,0,0,0,3
github.com/sismics/docs:docs-core,T,0,19,17,2,0,0,47
github.com/sismics/docs:docs-web-common,T,0,0,0,0,0,0,49
github.com/sismics/docs:docs-web,T,0,0,0,0,0,0,50
github.com/spring-projects/spring-data-redis:spring-data-redis,T,3,8177,2738,11,3760,1668,157
github.com/Smith-Cruise/Spring-Boot-Shiro:shiro-study,T,0,0,0,0,0,0,1
github.com/WuKongOpenSource/WukongCRM-11.0-JAVA,F,,,,,,,9
github.com/apache/incubator-paimon,F,,,,,,,3
github.com/Wizzercn/NutzWk:mini,T,error,0,0,0,0,0,5
github.com/INRIA/spoon:spoon-core,T,8,4276,4264,0,0,12,161
github.com/henryyan/kft-activiti-demo:kft-activiti-demo,T,error,0,0,0,0,0,1
github.com/geotools/geotools,F,,,,,,,11
github.com/happyfish100/fastdfs-client-java:fastdfs-client-java,T,error,0,0,0,0,0,0
github.com/rhwayfun/spring-boot-learning-examples,F,,,,,,,0
github.com/spring-projects/spring-data-mongodb:spring-data-mongodb-parent,T,0,0,0,0,0,0,6
github.com/spring-projects/spring-data-mongodb:spring-data-mongodb,T,error,0,0,0,0,0,2269
github.com/spring-projects/spring-data-mongodb:spring-data-mongodb-distribution,T,0,0,0,0,0,0,2271
github.com/apache/parquet-format:parquet-format,T,error,0,0,0,0,0,1
github.com/kiegroup/jbpm:jbpm,T,0,0,0,0,0,0,21
github.com/kiegroup/jbpm:jbpm-flow,T,0,144,135,0,7,2,24
github.com/kiegroup/jbpm:jbpm-flow-builder,T,3,131,124,0,2,5,32
github.com/kiegroup/jbpm:jbpm-persistence,T,0,0,0,0,0,0,34
github.com/kiegroup/jbpm:jbpm-persistence-api,T,0,3,3,0,0,0,36
github.com/kiegroup/jbpm:jbpm-test-util,T,0,1,1,0,0,0,37
github.com/kiegroup/jbpm:jbpm-persistence-jpa,T,0,121,119,0,0,2,54
github.com/kiegroup/jbpm:jbpm-query-jpa,T,0,6,6,0,0,0,55
github.com/kiegroup/jbpm:jbpm-audit,T,0,68,67,0,0,1,71
github.com/kiegroup/jbpm:jbpm-bpmn2,T,1,1105,1015,0,32,58,172
github.com/kiegroup/jbpm:jbpm-human-task,T,0,0,0,0,0,0,173
github.com/kiegroup/jbpm:jbpm-human-task-jpa,T,0,0,0,0,0,0,173
github.com/kiegroup/jbpm:jbpm-human-task-core,T,0,451,438,0,0,13,206
github.com/kiegroup/jbpm:jbpm-human-task-workitems,T,0,95,95,0,0,0,212
github.com/kiegroup/jbpm:jbpm-human-task-audit,T,1,82,82,0,0,0,229
github.com/kiegroup/jbpm:jbpm-runtime-manager,T,8,228,225,0,1,2,335
github.com/kiegroup/jbpm:jbpm-services,T,0,0,0,0,0,0,336
github.com/kiegroup/jbpm:jbpm-services-api,T,0,0,0,0,0,0,337
github.com/kiegroup/jbpm:jbpm-shared-services,T,0,4,4,0,0,0,338
github.com/kiegroup/jbpm:jbpm-case-mgmt,T,0,0,0,0,0,0,339
github.com/kiegroup/jbpm:jbpm-case-mgmt-api,T,0,0,0,0,0,0,340
github.com/kiegroup/jbpm:jbpm-test,T,0,1,1,0,0,0,342
github.com/kiegroup/jbpm:jbpm-kie-services,T,115,528,519,0,2,7,727
github.com/kiegroup/jbpm:jbpm-executor,T,2,99,89,4,6,0,800
github.com/kiegroup/jbpm:jbpm-case-mgmt-cmmn,T,0,11,11,0,0,0,803
github.com/kiegroup/jbpm:jbpm-document,T,0,29,29,0,0,0,806
github.com/kiegroup/jbpm:jbpm-case-mgmt-impl,T,227,239,239,0,0,0,885
github.com/kiegroup/jbpm:jbpm-db-scripts,T,0,15,8,0,0,7,898
github.com/kiegroup/jbpm:jbpm-bpmn2-emfextmodel,T,0,7,7,0,0,0,900
github.com/kiegroup/jbpm:jbpm-workitems,T,0,0,0,0,0,0,901
github.com/kiegroup/jbpm:jbpm-workitems-template-resources,T,0,0,0,0,0,0,903
github.com/kiegroup/jbpm:jbpm-workitems-core,T,0,13,9,0,4,0,906
github.com/kiegroup/jbpm:jbpm-workitems-webservice,T,0,9,9,0,0,0,910
github.com/kiegroup/jbpm:jbpm-workitems-bpmn2,T,2,21,20,0,0,1,918
github.com/kiegroup/jbpm:jbpm-workitems-email,T,0,21,20,0,0,1,921
github.com/kiegroup/jbpm:jbpm-workitems-jms,T,0,1,1,0,0,0,923
github.com/kiegroup/jbpm:jbpm-workitems-rest,T,1,197,197,0,0,0,935
github.com/kiegroup/jbpm:jbpm-workitems-archetype,T,0,0,0,0,0,0,936
github.com/kiegroup/jbpm:jbpm-workitems-repository-archetype,T,0,0,0,0,0,0,937
github.com/kiegroup/jbpm:jbpm-services-cdi,T,0,19,0,0,19,0,950
github.com/kiegroup/jbpm:jbpm-services-ejb,T,0,0,0,0,0,0,951
github.com/kiegroup/jbpm:jbpm-services-ejb-api,T,0,0,0,0,0,0,952
github.com/kiegroup/jbpm:jbpm-services-ejb-timer,T,0,3,3,0,0,0,953
github.com/kiegroup/jbpm:jbpm-executor-ejb,T,0,0,0,0,0,0,954
github.com/kiegroup/jbpm:jbpm-services-ejb-impl,T,0,0,0,0,0,0,955
github.com/kiegroup/jbpm:jbpm-services-ejb-client,T,0,0,0,0,0,0,956
github.com/kiegroup/jbpm:jbpm-executor-cdi,T,0,1,0,0,1,0,958
github.com/kiegroup/jbpm:jbpm-test-coverage,T,0,0,0,0,0,0,959
github.com/kiegroup/jbpm:jbpm-examples,T,0,4,4,0,0,0,960
github.com/kiegroup/jbpm:jbpm-container-test,T,0,0,0,0,0,0,961
github.com/kiegroup/jbpm:jbpm-in-container-test,T,0,0,0,0,0,0,962
github.com/kiegroup/jbpm:jbpm-container-integration-deps,T,0,0,0,0,0,0,963
github.com/kiegroup/jbpm:idep-hibernate-core,T,0,0,0,0,0,0,963
github.com/kiegroup/jbpm:idep-jbpm,T,0,0,0,0,0,0,964
github.com/kiegroup/jbpm:idep-jbpm-ejb-services,T,0,0,0,0,0,0,965
github.com/kiegroup/jbpm:idep-jbpm-persistence,T,0,0,0,0,0,0,966
github.com/kiegroup/jbpm:idep-rest,T,0,0,0,0,0,0,967
github.com/kiegroup/jbpm:shrinkwrap-war-profiles,T,0,0,0,0,0,0,968
github.com/kiegroup/jbpm:jbpm-container-test-suite,T,0,0,0,0,0,0,969
github.com/kiegroup/jbpm:jbpm-remote-ejb-test,T,0,0,0,0,0,0,969
github.com/kiegroup/jbpm:jbpm-remote-ejb-test-domain,T,0,0,0,0,0,0,970
github.com/kiegroup/jbpm:test-kjar-parent,T,0,0,0,0,0,0,971
github.com/kiegroup/jbpm:test-kjar-bpmn-build,T,0,0,0,0,0,0,972
